Reviewed	Classification	UniProt	Title	PDB chain IDs
FALSE	3.3	P33981	P33981 Dual specificity protein kinase TTK OS=Homo sapiens OX=9606 GN=TTK PE=1 SV=2	4b94A,4b94B,4b94C,4b94D,4h7xA,4h7xB,4h7yA,4h7yB,4h7yC,4h7yD
FALSE	3.2	G0SET4	G0SET4 Putative mRNA export protein OS=Chaetomium thermophilum (strain DSM 1495 / CBS 144.50 / IMI 039719) OX=759272 GN=CTHT_0059630 PE=1 SV=1	4wp6A
FALSE	4.9	P19247	P19247 Cytolysin OS=Vibrio vulnificus (strain CMCP6) OX=216895 GN=vvhA PE=1 SV=2	4owjA
FALSE	4.5	P0A749	P0A749 UDP-N-acetylglucosamine 1-carboxyvinyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=murA PE=1 SV=1	1a2nA,1uaeA,2z2cA,2z2cB,2z2cC,2z2cD,3issA,3issB,3issC,3issD,3issE,3issF,3issG,3issH,3issI,3issJ,3issK,3issL,3kqjA,3kr6A,3swdA,3swdB,3swdC,3swdD,3swdE,3swdF,3swdG,3swdH,3swdI,3swdJ,3swdK,3swdL
FALSE	3.3	Q9VEC5	Q9VEC5 Importin-13 OS=Drosophila melanogaster OX=7227 GN=cdm PE=1 SV=1	2x1gF,2x1gG,3zkvA
FALSE	2.2,4.4	P32523	P32523 Pre-mRNA-processing factor 19 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PRP19 PE=1 SV=2	3lrvA,4zb4A,4zb4B,5lj5t,5lj5u,5lj5v,5lj5w,5m8cA,5m8cB,6bk8u,6bk8v,6bk8w,6exnt,6exnv,6j6go,6j6gp,6j6gq,6j6no,6j6np,6j6nq,6j6qo,6j6qp,6j6qq
FALSE	4.1	A0A0H3JTK7	A0A0H3JTK7 Glycerophosphoryl diester phosphodiesterase OS=Staphylococcus aureus (strain N315) OX=158879 GN=glpQ PE=1 SV=1	2p76E,2p76F
FALSE	4.4	Q7MUW6	Q7MUW6 Prolyl tripeptidyl peptidase OS=Porphyromonas gingivalis (strain ATCC BAA-308 / W83) OX=242619 GN=ptpA PE=1 SV=1	2d5lA,2dcmA,2eepA,2z3wA,2z3zA
FALSE	3.2	Q8Y7I7	Q8Y7I7 Lmo1290 protein OS=Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e) OX=169963 GN=lmo1290 PE=1 SV=1	4l3aA,4l3aB,4l3fA,4l3fB,4l3fC,4l3fD,4l3fE,4l3fF,4l3fG,4l3fH
FALSE	3.1	P07464	P07464 Galactoside O-acetyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=lacA PE=1 SV=1	1kqaA,1kqaB,1kqaC,1krrA,1krrB,1krrC,1kruA,1kruB,1kruC,1krvA,1krvB,1krvC
FALSE	3.1,3.2,3.3	Q8VSC3	Q8VSC3 E3 ubiquitin-protein ligase ipaH9.8 OS=Shigella flexneri OX=623 GN=ipaH9.8 PE=1 SV=2	3l3pA,5b0nA,5b0nB,5b0tA
FALSE	4.4	P08362	P08362 Hemagglutinin glycoprotein OS=Measles virus (strain Edmonston) OX=11235 GN=H PE=1 SV=1	2rkcA,2zb5A,2zb6A,3alzA,3inbA,3inbB
FALSE	4.4	P84888	P84888 Aralkylamine dehydrogenase heavy chain OS=Alcaligenes faecalis OX=511 GN=aauB PE=1 SV=1	2aglA,2aglB,2agwA,2agwB,2agxA,2agxB,2agyA,2agyB,2agzA,2agzB,2ah0A,2ah0B,2ah1A,2ah1B,2h3xA,2h3xD,2h47A,2h47D,2h47F,2h47H,2hj4A,2hj4B,2hjbA,2hjbB,2hkmA,2hkmB,2hkrA,2hkrB,2hxcA,2hxcB,2i0rA,2i0rB,2i0sA,2i0sB,2i0tA,2i0tB,2iaaA,2iaaD,2iupA,2iupB,2iuqA,2iuqB,2iurA,2iurB,2iuvA,2iuvB,2oizA,2oizB,2ojyA,2ojyB,2ok4A,2ok4B,2ok6A,2ok6B,2q7qA,2q7qB
FALSE	5.5	P33148	P33148 EP-cadherin OS=Xenopus laevis OX=8355 PE=1 SV=2	1l3wA
FALSE	4.6	Q9P8T8	Q9P8T8 alpha-1,2-Mannosidase OS=Hypocrea jecorina OX=51453 GN=MDS1 PE=1 SV=1	1hcuA
FALSE	4.9	O96048	O96048 29-kDa galactose-binding lectin OS=Lumbricus terrestris OX=6398 PE=1 SV=1	2rstA
FALSE	4.4	P40217	P40217 Eukaryotic translation initiation factor 3 subunit I OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TIF34 PE=1 SV=1	3zwlB,3zwlD,5a5uI
FALSE	4.4	Q08282	Q08282 tRNA wybutosine-synthesizing protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PPM2 PE=1 SV=2	2zw9A,2zw9B,2zwaA,2zwaB,2zzkA,2zzkB
FALSE	3.2	Q2EEY0	Q2EEY0 Toll-like receptor 9 OS=Equus caballus OX=9796 GN=TLR9 PE=1 SV=1	3wpbA,3wpcA,3wpcB,3wpdA,5y3jA,5y3jB,5y3kA,5y3kB,5y3lA,5y3lB
FALSE	4.2	P0A432	P0A432 Photosystem II manganese-stabilizing polypeptide OS=Synechococcus elongatus OX=32046 GN=psbO PE=1 SV=1	5g38A,5g39A,5g3aA
FALSE	4.9,4.9	P11140	P11140 Abrin-a OS=Abrus precatorius OX=3816 PE=1 SV=2	1abrB
FALSE	3.6	O29912	O29912 DNA polymerase sliding clamp OS=Archaeoglobus fulgidus (strain ATCC 49558 / DSM 4304 / JCM 9628 / NBRC 100126 / VC-16) OX=224325 GN=pcn PE=1 SV=1	1rwzA,1rxmA
FALSE	3.3	P70168	P70168 Importin subunit beta-1 OS=Mus musculus OX=10090 GN=Kpnb1 PE=1 SV=2	1gcjA,1gcjB,1uklA,1uklB
FALSE	5.3	Q9P243	Q9P243 Zinc finger protein ZFAT OS=Homo sapiens OX=9606 GN=ZFAT PE=1 SV=2	2rsiA
FALSE	3.1	P12255	P12255 Filamentous hemagglutinin OS=Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313 GN=fhaB PE=1 SV=4	1rwrA
FALSE	3.1	A5XB26	A5XB26 Ice-binding protein OS=Colwellia sp. OX=56799 PE=1 SV=1	3wp9A
FALSE	4.4	Q8IXQ5	Q8IXQ5 Kelch-like protein 7 OS=Homo sapiens OX=9606 GN=KLHL7 PE=1 SV=2	3ii7A
FALSE	4.4	Q58CQ2	Q58CQ2 Actin-related protein 2/3 complex subunit 1B OS=Bos taurus OX=9913 GN=ARPC1B PE=1 SV=4	1k8kC,1tyqC,1u2vC,2p9iC,2p9kC,2p9lC,2p9nC,2p9pC,2p9sC,2p9uC,3dxkC,3dxmC,3rseC,3ukrC,3ukuC,3uleC,4jd2C,4xeiC,4xf2C,4xf2V,6decC,6decJ
FALSE	4.4	P9WI79	P9WI79 Serine/threonine-protein kinase PknD OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=pknD PE=1 SV=1	1rwiA,1rwiB,1rwlA
FALSE	3.2	D0VX19	D0VX19 Variable lymphocyte receptor VLRB.2D OS=Petromyzon marinus OX=7757 GN=vlr PE=1 SV=1	3g3bC,3g3bE
FALSE	3.3	Q9JZ41	Q9JZ41 Putative fimbrial biogenesis and twitching motility protein OS=Neisseria meningitidis serogroup B (strain MC58) OX=122586 GN=NMB1309 PE=1 SV=1	2vq2A
FALSE	4.1	Q9WYG7	Q9WYG7 Orotidine 5'-phosphate decarboxylase OS=Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274 GN=pyrF PE=1 SV=1	1vqtA
FALSE	3.2	Q9NR97	Q9NR97 Toll-like receptor 8 OS=Homo sapiens OX=9606 GN=TLR8 PE=1 SV=1	3w3gA,3w3gB,3w3jA,3w3jB,3w3kA,3w3kB,3w3lA,3w3lB,3w3lC,3w3lD,3w3mA,3w3nA,3w3nB,3wn4A,4qbzA,4qbzB,4qc0A,4qc0B,4r07A,4r07B,4r07C,4r07D,4r08A,4r08B,4r08C,4r08D,4r09A,4r09B,4r09C,4r09D,4r0aA,4r6aA,4r6aB,5awaA,5awbA,5awcA,5awcB,5awcC,5awcD,5awdA,5az5A,5az5B,5az5C,5az5D,5hdhA,5wyxA,5wyxB,5wyzA,5wyzB,5z14A,5z14B,5z15A,5z15B,6kyaA,6kyaB
FALSE	3.2	D0VX18	D0VX18 Variable lymphocyte receptor VLRB.2D OS=Petromyzon marinus OX=7757 GN=vlr PE=1 SV=1	3g3aA,3g3aC,3g3aE,3g3aG
FALSE	5.1	Q4VPP2	Q4VPP2 Alpha-11 giardin OS=Giardia intestinalis OX=5741 PE=1 SV=1	2ii2A,2iicA,2iicB,2iicC,2iicD
FALSE	4.4	Q28175	Q28175 Retinoid isomerohydrolase OS=Bos taurus OX=9913 GN=RPE65 PE=1 SV=3	3fsnA,3fsnB,4f2zA,4f2zE,4f30A,4f3aA,4f3dA,4f3dB,4rscA,4rscB,4rseA,4rseB,4ryxA,4ryyA,4ryyB,4ryzA,4ryzB,4zhkA,4zhkB,5ul5A,5ul5B,5ulgA,5ulgB
FALSE	4.1	P9WFX7	P9WFX7 Indole-3-glycerol phosphate synthase OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=trpC PE=1 SV=1	3qjaA,3t40A,3t44A,3t55A,3t78A,4fb7A
FALSE	4.2	Q6WV12	Q6WV12 Green fluorescent protein 2 OS=Pontellina plumata OX=239963 PE=1 SV=1	2g3oA
FALSE	3.1	P0C1A8	P0C1A8 Pectinesterase A OS=Dickeya chrysanthemi OX=556 GN=pemA PE=1 SV=1	1qjvA,1qjvB
FALSE	3.3	Q9HXJ2	Q9HXJ2 Type IV pilus assembly protein PilF OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=pilF PE=1 SV=1	2fi7A,2fi7B,2ho1A,2ho1B
FALSE	3.3,4.4	Q9Y297	Q9Y297 F-box/WD repeat-containing protein 1A OS=Homo sapiens OX=9606 GN=BTRC PE=1 SV=1	1p22A,6m90A,6m91A,6m92A,6m93A,6m94A,6ttuT
FALSE	3.2	P07359	P07359 Platelet glycoprotein Ib alpha chain OS=Homo sapiens OX=9606 GN=GP1BA PE=1 SV=2	1gwbA,1gwbB,1m0zA,1m0zB,1m10B,1ookG,1p8vA,1p9aG,1qyyA,1qyyG,1sq0B,1u0nD,3pmhG,4c2bB,4c2bD,4c2bF,4c2bH
FALSE		Q02357	Q02357 Ankyrin-1 OS=Mus musculus OX=10090 GN=Ank1 PE=1 SV=2	4rlvA,5y4dA
FALSE	4.1	Q6GIL6	Q6GIL6 Triosephosphate isomerase OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=tpiA PE=1 SV=1	3m9yA,3m9yB,3uwuA,3uwuB,3uwvA,3uwvB,3uwwA,3uwwB,3uwyA,3uwyB,3uwzA,3uwzB
FALSE	4.2,4.2	Q44124	Q44124 Transferrin-binding protein B OS=Actinobacillus pleuropneumoniae OX=715 GN=tbpB PE=1 SV=1	3hoeA,3hoeB,3holA
FALSE	4.1	Q57843	Q57843 2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=aroA' PE=1 SV=1	2qjgA,2qjgB,2qjgC,2qjgD,2qjgE,2qjgF,2qjgG,2qjgH,2qjgI,2qjgJ,2qjgK,2qjgL,2qjgM,2qjgN,2qjgO,2qjgP,2qjgQ,2qjgR,2qjgS,2qjgT,2qjhA,2qjhB,2qjhC,2qjhD,2qjhE,2qjhF,2qjhG,2qjhH,2qjhI,2qjhJ,2qjhK,2qjhL,2qjhM,2qjhN,2qjhO,2qjhP,2qjhQ,2qjhR,2qjhS,2qjhT,2qjiA,2qjiB,2qjiC,2qjiD,2qjiE,2qjiF,2qjiG,2qjiH,2qjiI,2qjiJ,2qjiK,2qjiL,2qjiM,2qjiN,2qjiO,2qjiP,2qjiQ,2qjiR,2qjiS,2qjiT
FALSE	3.2	Q9QUK6	Q9QUK6 Toll-like receptor 4 OS=Mus musculus OX=10090 GN=Tlr4 PE=1 SV=1	2z64A,3vq1A,3vq1B,3vq2A,3vq2B,5ijbA,5ijbB,5ijcA,5ijcB,5ijdA,5ijdB
FALSE	4.2	Q05098	Q05098 Ferric enterobactin receptor OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=pfeA PE=1 SV=1	5m9bA
FALSE	3.3	Q01484	Q01484 Ankyrin-2 OS=Homo sapiens OX=9606 GN=ANK2 PE=1 SV=4	4rlvA,4rlyA,5y4dA,5y4eA,5y4eB,5y4fA,5y4fB
FALSE	4.2,4.4	P07110	P07110 Outer membrane usher protein PapC OS=Escherichia coli OX=562 GN=papC PE=1 SV=2	2vqiA,2vqiB,3fipA
FALSE	3.3	Q13325	Q13325 Interferon-induced protein with tetratricopeptide repeats 5 OS=Homo sapiens OX=9606 GN=IFIT5 PE=1 SV=1	3zgqA,4hoqA,4horA,4hosA,4hotA,4j0uA
FALSE	4.1,3.1	B0V6J7	B0V6J7 Putative acetyltransferase (WeeI) OS=Acinetobacter baumannii (strain AYE) OX=509173 GN=ABAYE3807 PE=1 SV=1	4m9cA,4m9cB,4m9cC,4m9cD,4m9cE,4m9cF
FALSE	3.3	Q940U6	Q940U6 Protein FLUORESCENT IN BLUE LIGHT, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=FLU PE=1 SV=1	4yvoA,4yvqC,5cheE,5cheF
FALSE	4.2	C3YRA1	C3YRA1 Uncharacterized protein OS=Branchiostoma floridae OX=7739 GN=BRAFLDRAFT_75521 PE=1 SV=1	6m9zA
FALSE	4.4	O95198	O95198 Kelch-like protein 2 OS=Homo sapiens OX=9606 GN=KLHL2 PE=1 SV=2	2xn4A,2xn4B,4chbA,4chbB
FALSE	3.3	Q9C2K9	Q9C2K9 Importin subunit alpha OS=Neurospora crassa OX=5141 GN=3H10.030 PE=1 SV=1	4rxhB,5vqiB
FALSE	4.1	O54288	O54288 2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase OS=Saccharolobus solfataricus OX=2287 PE=1 SV=1	1w37A,1w37B,1w37C,1w37D,1w3iA,1w3iB,1w3iC,1w3iD,1w3nA,1w3nB,1w3nC,1w3nD,1w3tA,1w3tB,1w3tC,1w3tD,2ydaA,2ydaB,6g3zA,6g3zB,6gsoA,6gsoB,6gsoC,6gsoD,6gt8A,6gt8B,6gv2A,6gv2B,6h7rA,6h7rB,6h7rC,6h7rD,6h7sA,6h7sB
FALSE	3.3	P42773	P42773 Cyclin-dependent kinase 4 inhibitor C OS=Homo sapiens OX=9606 GN=CDKN2C PE=1 SV=1	1bu9A,1g3nB,1g3nF,1ihbA,1ihbB,1mx2A,1mx2B,1mx4A,1mx4B,1mx6A,1mx6B
FALSE	4.4	Q6CLY5	Q6CLY5 KLLA0E24487p OS=Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37) OX=284590 GN=KLLA0_E24487g PE=1 SV=1	6chgA
FALSE	3.3	Q9SAR5	Q9SAR5 Ankyrin repeat domain-containing protein 2A OS=Arabidopsis thaliana OX=3702 GN=AKR2A PE=1 SV=2	4tumA,4tumB,4tumC,4tumD,4tumE,5eidA
FALSE	5.3	Q9NQV7	Q9NQV7 Histone-lysine N-methyltransferase PRDM9 OS=Homo sapiens OX=9606 GN=PRDM9 PE=1 SV=2	5eh2E,5eh2F,5ei9E,5ei9F
FALSE	4.1	Q5E1U2	Q5E1U2 2-dehydro-3-deoxyphosphogluconate aldolase OS=Aliivibrio fischeri (strain ATCC 700601 / ES114) OX=312309 GN=VF_2509 PE=1 SV=1	3nzrA,3nzrB,3nzrC,3nzrD
FALSE	3.1	Q9KLB0	Q9KLB0 Hexapeptide-repeat containing-acetyltransferase OS=Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961) OX=243277 GN=VC_A0836 PE=1 SV=1	3ectA,3nz2A,3nz2B,3nz2C,3nz2D,3nz2E,3nz2F,3nz2G,3nz2H,3nz2I,3nz2J,3nz2K,3nz2L
FALSE	4.4	Q46R99	Q46R99 Glycosyl hydrolase, BNR repeat protein OS=Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) OX=264198 GN=Reut_B4987 PE=1 SV=1	3b7fA
FALSE	3.2	Q8BGT1	Q8BGT1 Leucine-rich repeat transmembrane protein FLRT3 OS=Mus musculus OX=10090 GN=Flrt3 PE=1 SV=1	4v2eA,4v2eB,4yebB
FALSE	4.4,3.4	Q6WJ03	Q6WJ03 Hemagglutinin-neuraminidase glycoprotein OS=Human respirovirus 3 OX=11216 GN=HN PE=1 SV=1	1v2iA,1v2iB,1v3bA,1v3bB,1v3cA,1v3cB,1v3dA,1v3dB,1v3eA,1v3eB,4wefA,4wefB
FALSE	4.2	C3YRA2	C3YRA2 Uncharacterized protein OS=Branchiostoma floridae OX=7739 GN=BRAFLDRAFT_75522 PE=1 SV=1	6m9xA
FALSE	4.1	P06632	P06632 2,5-diketo-D-gluconic acid reductase A OS=Corynebacterium sp. (strain ATCC 31090) OX=268952 GN=dkgA PE=1 SV=3	1a80A,1hw6A,1m9hA
FALSE	3.3	P08133	P08133 Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3	1m9iA
FALSE	3.2	Q9XHH2	Q9XHH2 Dynein axonemal light chain 1 OS=Chlamydomonas reinhardtii OX=3055 GN=LC1 PE=1 SV=1	1ds9A,1m9lA
FALSE	3.6	O80164	O80164 Sliding clamp OS=Escherichia phage RB69 OX=12353 GN=45 PE=1 SV=1	1b77A
FALSE	3.3	Q9H9B1	Q9H9B1 Histone-lysine N-methyltransferase EHMT1 OS=Homo sapiens OX=9606 GN=EHMT1 PE=1 SV=4	3b7bA,3b7bB,3b95A,3b95B,6by9A
FALSE	3.3,4.1	O75369	O75369 Filamin-B OS=Homo sapiens OX=9606 GN=FLNB PE=1 SV=2	2wa6A,2wa7A,3ferA,3ferB,3ferC,3ferD,4b7lA
FALSE	5.3	A0A0H3JME9	A0A0H3JME9 Non-specific serine/threonine protein kinase OS=Staphylococcus aureus (strain N315) OX=158879 GN=SA1063 PE=1 SV=1	3m9gA
FALSE	3.2	Q8BLU0	Q8BLU0 Leucine-rich repeat transmembrane protein FLRT2 OS=Mus musculus OX=10090 GN=Flrt2 PE=1 SV=1	4v2cA,4v2cC,4v2dA,5fttB,5fttF,5ftuB,5ftuF,5ftuJ
FALSE	3.3	P19658	P19658 Exocyst complex component EXO70 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EXO70 PE=1 SV=1	2b1eA,2b7mC,5yfpG
FALSE	3.3	Q9Y3D6	Q9Y3D6 Mitochondrial fission 1 protein OS=Homo sapiens OX=9606 GN=FIS1 PE=1 SV=2	1nznA,1pc2A
FALSE	3.3	Q9H9E1	Q9H9E1 Ankyrin repeat family A protein 2 OS=Homo sapiens OX=9606 GN=ANKRA2 PE=1 SV=1	3so8A,3v2oA,3v2xA,3v31A,4lg6A,4qqiA
FALSE	3.2	Q9DEA6	Q9DEA6 Tropomodulin (Fragment) OS=Gallus gallus OX=9031 GN=E-Tmod PE=1 SV=1	1io0A
FALSE	4.4,3.3,4.4	Q8CIE6	Q8CIE6 Coatomer subunit alpha OS=Mus musculus OX=10090 GN=Copa PE=1 SV=2	5nzrA,5nzsA,5nztA,5nzuA
FALSE	4.9	B7X8M2	B7X8M2 Ribosome-inactivating protein OS=Momordica charantia OX=3673 GN=MCL1 PE=1 SV=1	4z8sB,4z9wB,4za3B,4zbvB,4zfuB,4zfwB,4zfyB,4zgrB,4zlbB
FALSE	4.1	O26232	O26232 Orotidine 5'-phosphate decarboxylase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) OX=187420 GN=pyrF PE=1 SV=1	1dv7A,1dvjA,1dvjB,1dvjC,1dvjD,1klyA,1klzA,1km0A,1km0B,1km0C,1km0D,1km1A,1km1B,1km2A,1km3A,1km4A,1km5A,1km6A,1lolA,1lolB,1loqA,1lorA,1losA,1losB,1losC,1losD,1lp6A,1lp6B,1x1zA,1x1zB,2e6yA,2e6yB,2zz1A,2zz1B,2zz2A,2zz2B,2zz3A,2zz3B,2zz4A,2zz4B,2zz5A,2zz5B,2zz6A,2zz6B,2zz7A,3g18A,3g18B,3g1aA,3g1aB,3g1dA,3g1dB,3g1fA,3g1fB,3g1fC,3g1fD,3g1fE,3g1fF,3g1fG,3g1fH,3g1fI,3g1fJ,3g1fK,3g1fL,3g1fM,3g1hA,3g1hB,3g1hC,3g1hD,3g1hE,3g1hF,3g1hG,3g1hH,3g1hI,3g1hJ,3g1hK,3g1hL,3g1hM,3g1sA,3g1sB,3g1vA,3g1vB,3g1xA,3g1xB,3g1yA,3g1yB,3g22A,3g22B,3g24A,3g24B,3lhtA,3lhtB,3lhuA,3lhuB,3lhvA,3lhvB,3lhvC,3lhvD,3lhwA,3lhwB,3lhyA,3lhyB,3lhzA,3lhzB,3li0A,3li0B,3li1A,3li1B,3lldA,3lldB,3llfA,3llfB,3ltpA,3ltpB,3ltsA,3ltsB,3ltyA,3ltyB,3lv5A,3lv5B,3lv6A,3lv6B,3m1zA,3m1zB,3m41A,3m41B,3m43A,3m43B,3m44A,3m44B,3m47A,3m47B,3m5xA,3m5xB,3m5yA,3m5yB,3m5zA,3m5zB,3nq6A,3nq6B,3nq7A,3nq7B,3nqaA,3nqaB,3nqcA,3nqcB,3nqdA,3nqdB,3nqeA,3nqeB,3nqfA,3nqfB,3nqgA,3nqgB,3nqmA,3nqmB,3p5yA,3p5yB,3p5zA,3p5zB,3p60A,3p60B,3p61A,3p61B,3pbuA,3pbuB,3pbvA,3pbvB,3pbwA,3pbwB,3pbyA,3pbyB,3pc0A,3pc0B,3qezA,3qezB,3qf0A,3qf0B,3qmrA,3qmrB,3qmsA,3qmsB,3qmtA,3qmtB,3rluA,3rluB,3rlvA,3rlvB,3secA,3sguA,3sizA,3sizB,3sj3A,3sj3B,3ssjA,3sw6A,3sy5A,3sy5B,3thqA,3thqB,3v1pA,3v1pB,3w07A,3wjwA,3wjxA,3wjyA,3wjzA,3wk0A,3wk1A,3wk2A,3wk3A,4fx6M,4fx6N,4fx8A,4fx8B,4fxrA,4fxrB,4gc4A,4gc4B,4lc6A,4lc6B,4lc8A,4lc8B,4lw7A,4lw7B,4nt0A,4nt0B,4nuwA,4nuwB,4nx5A,4nx5B,4o11A,4o11B,4o8rA,4o8rB,4o8rC,4o8rD,4o8rE,4o8rF,4o8rG,4o8rH,4o8rI,4o8rJ,4o8rK,4o8rL,4o8rM
FALSE	4.4	P35658	P35658 Nuclear pore complex protein Nup214 OS=Homo sapiens OX=9606 GN=NUP214 PE=1 SV=2	2oitA,3fhcA,3fmoA,3fmpA,3fmpC
FALSE	4.2	P0A921	P0A921 Phospholipase A1 OS=Escherichia coli (strain K12) OX=83333 GN=pldA PE=1 SV=1	1fw2A
FALSE	3.3	P52293	P52293 Importin subunit alpha-1 OS=Mus musculus OX=10090 GN=Kpna2 PE=1 SV=2	1ejlI,1ejyI,1ialA,1iq1C,1pjmB,1pjnB,1q1sC,1q1tC,1y2aC,2c1mA,2ynrA,3btrC,3kndA,3l3qA,3oqsA,3q5uA,3rz9A,3rzxA,3tpmA,3tpoA,3ukwB,3ukxB,3ukyB,3ukzB,3ul0B,3ul1B,3uvuA,3ve6A,3zinA,3zioA,3zipA,3ziqA,3zirA,4ba3A,4htvA,4mz5E,4mz6E,4oihA,4u54A,4u58A,4u5lA,4u5nA,4u5oA,4u5sA,4u5uA,4u5vA,4uafB,4yi0C,4zduA,5b56A,5b56B,5cttA,5d5kC,5e6qB,5ekfA,5ekgA,5fc8E,5gxwA,5hhgE,5huwC,5huyC,5k9sA,5klrB,5kltB,5svzA,5u5pA,5u5rA,5umzB,5v5oC,5v5pC,5w41A,5w4eB,5w4fB,5w4gB,5wumA,5wunA,5x8nA,6bvtE,6bw0E,6bw1E,6d7mB,6d7nB,6iu7A,6iuaA,6iw8C,6iwaC,6k06C,6mjlB,6p6aB,6p6eA
FALSE	2.2,4.4	Q8MQJ9	Q8MQJ9 Brain tumor protein OS=Drosophila melanogaster OX=7227 GN=brat PE=1 SV=2	1q7fA,1q7fB,4zlrA,4zlrB,5ex7A,6j9rA,6j9rB
FALSE	4.4	P14925	P14925 Peptidylglycine alpha-amidating monooxygenase OS=Rattus norvegicus OX=10116 GN=Pam PE=1 SV=1	3fvzA,3fw0A
FALSE	3.3	Q9Y376	Q9Y376 Calcium-binding protein 39 OS=Homo sapiens OX=9606 GN=CAB39 PE=1 SV=1	1upkA,1uplA,1uplB,2wtkA,2wtkD,3gniA,4fzaA,4fzdA,4fzfA,4nzwA
FALSE	4.1	Q9RKF7	Q9RKF7 Putative racemase OS=Streptomyces coelicolor (strain ATCC BAA-471 / A3(2) / M145) OX=100226 GN=SCO3480 PE=1 SV=1	2ovlA,2ovlB,2ovlC,2ovlD
FALSE	3.3,3.3,3.3	P31948	P31948 Stress-induced-phosphoprotein 1 OS=Homo sapiens OX=9606 GN=STIP1 PE=1 SV=1	1elrA,1elwA,1elwB,2lniA,2nc9A,3eskA,3fwvA,3fwvB
FALSE	4.1	Q8F3Q1	Q8F3Q1 (R)-citramalate synthase CimA OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=cimA PE=1 SV=1	3bleA,3blfA,3bliA
FALSE	4.2	O85638	O85638 L0044 OS=Escherichia coli OX=562 GN=grlR PE=1 SV=1	2ovsA
FALSE	3.2	C7B6Z3	C7B6Z3 Variable lymphocyte receptor A diversity region (Fragment) OS=Petromyzon marinus OX=7757 PE=1 SV=1	3m19A,3m19B
FALSE	4.1	Q96AT9	Q96AT9 Ribulose-phosphate 3-epimerase OS=Homo sapiens OX=9606 GN=RPE PE=1 SV=1	3ovpA,3ovpB,3ovqA,3ovqB,3ovrA,3ovrB,3qc3A,3qc3B
FALSE	4.1	Q9PPB4	Q9PPB4 4-hydroxy-tetrahydrodipicolinate synthase OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168) OX=192222 GN=dapA PE=1 SV=1	3lerA,3lerB,3lerC,3lerD,3m5vA,3m5vB,3m5vC,3m5vD,4ly8A,4ly8B,4ly8C,4ly8D,4m19A,4m19B,4m19C,4m19D,4mljA,4mljB,4mljC,4mljD,4mlrA,4mlrB,4mlrC,4mlrD,4mlrE,4mlrF,4mlrG,4mlrH,4r53A,4r53B,4r53C,4r53D,5f1uA,5f1uB,5f1uC,5f1uD,5f1vA,5f1vB,5f1vC,5f1vD,6tzuA,6tzuB,6tzuC,6tzuD,6tzuE,6tzuF
FALSE	3.3,4.4	Q969H0	Q969H0 F-box/WD repeat-containing protein 7 OS=Homo sapiens OX=9606 GN=FBXW7 PE=1 SV=1	2ovpB,2ovqB,2ovrB,5v4bB
FALSE	3.1	A4TSJ5	A4TSJ5 Bifunctional protein GlmU OS=Yersinia pestis (strain Pestoides F) OX=386656 GN=glmU PE=1 SV=1	3fwwA
FALSE	4.1	P36959	P36959 GMP reductase 1 OS=Homo sapiens OX=9606 GN=GMPR PE=1 SV=1	2bleA,2bwgA,2bwgB,2bwgC,2bwgD
